iter	MAE
12043	9.449155515
12044	9.449155483
12045	9.449155467
12046	9.449155459
12047	9.449155454
12048	9.449155452
12049	9.449155451
12050	9.449155451
12051	9.449128834
12052	9.446991641
12053	9.446427631
12054	9.446147003
12055	9.446006926
12056	9.445937345
12057	9.445902604
12058	9.445885234
12059	9.445876548
12060	9.445872206
12061	9.445870034
12062	9.445868949
12063	9.445868406
12064	9.445867706
12065	9.445867343
12066	9.445867161
12067	9.44586707
12068	9.445867025
12069	9.445867002
12070	9.44586699
12071	9.445866985
12072	9.445866982
12073	9.445866981
12074	9.44586698
12075	9.44586698
12076	9.44586698
12077	9.445866979
12078	9.445866979
12079	9.445866979
12080	9.445842237
12081	9.444021567
12082	9.443986123
12083	9.443973691
12084	9.44396848
12085	9.443966701
12086	9.443966664
12087	9.443966381
12088	9.443966279
12089	9.443966228
12090	9.443966203
12091	9.44396619
12092	9.443966184
12093	9.44396618
12094	9.443966179
12095	9.443966178
12096	9.443966178
12097	9.443966178
12098	9.443966178
12099	9.443966178
12100	9.443966178
12101	9.443966178
12102	9.443966178
12103	9.443965992
12104	9.443965899
12105	9.443965853
12106	9.44396583
12107	9.443961256
12108	9.443960339
12109	9.443958948
12110	9.443958948
12111	9.443958948
12112	9.443958948
12113	9.443958948
12114	9.443958948
12115	9.443958948
12116	9.443958948
12117	9.443958948
12118	9.443958948
12119	9.443958948
12120	9.443958948
12121	9.443958948
12122	9.443958948
12123	9.443958948
12124	9.443958948
12125	9.443929716
12126	9.440283528
12127	9.438583837
12128	9.437299209
12129	9.436738187
12130	9.43643588
12131	9.436292218
12132	9.436221562
12133	9.436186234
12134	9.43616857
12135	9.436159738
12136	9.436155322
12137	9.436153114
12138	9.43615201
12139	9.436151458
12140	9.433474232
12141	9.432948629
12142	9.432727472
12143	9.432632321
12144	9.432585303
12145	9.432561794
12146	9.43255004
12147	9.432543891
12148	9.432540063
12149	9.432538551
12150	9.432537794
12151	9.432537416
12152	9.432537227
12153	9.432535394
12154	9.432534477
12155	9.432534453
12156	9.432533319
12157	9.431760873
12158	9.431604913
12159	9.431544193
12160	9.431524464
12161	9.431516161
12162	9.431512502
12163	9.431510715
12164	9.431509821
12165	9.431509374
12166	9.431509156
12167	9.431490821
12168	9.431488788
12169	9.431488108
12170	9.431487768
12171	9.431487598
12172	9.431487553
12173	9.431487494
12174	9.431487493
12175	9.431487493
12176	9.431487493
12177	9.431487493
12178	9.431487493
12179	9.431487493
12180	9.431487493
12181	9.431487493
12182	9.431487493
12183	9.431487493
12184	9.431487493
12185	9.431487493
12186	9.431487493
12187	9.431487493
12188	9.431487493
12189	9.431487493
12190	9.431487493
12191	9.431487493
12192	9.431487493
12193	9.431487493
12194	9.431487493
12195	9.431487493
12196	9.431487493
12197	9.431487493
12198	9.431487493
12199	9.431487493
12200	9.431487493
12201	9.431487493
12202	9.431487493
12203	9.431487493
12204	9.431487493
12205	9.431487493
12206	9.431487493
12207	9.431487493
12208	9.431487493
12209	9.431487493
12210	9.431487493
12211	9.431487493
12212	9.431487493
12213	9.431487493
12214	9.431487493
12215	9.431487493
12216	9.431487493
12217	9.431487493
12218	9.431487493
12219	9.431487493
12220	9.431487493
12221	9.431487493
12222	9.431487493
12223	9.431487493
12224	9.431487493
12225	9.431487493
12226	9.431487493
12227	9.431487493
12228	9.431487493
12229	9.431487493
12230	9.431487493
12231	9.431487493
12232	9.431487493
12233	9.431487493
12234	9.431487493
12235	9.431487493
12236	9.431487493
12237	9.431487493
12238	9.431487493
12239	9.431487493
12240	9.431487493
12241	9.431487493
12242	9.431487493
12243	9.431487493
12244	9.431487493
12245	9.431487493
12246	9.431487493
12247	9.431487493
12248	9.427010257
12249	9.424195455
12250	9.422825086
12251	9.422154546
12252	9.421827119
12253	9.421663789
12254	9.421582231
12255	9.421541452
12256	9.421521062
12257	9.421510705
12258	9.421505527
12259	9.421502978
12260	9.421501704
12261	9.421501066
12262	9.421500748
12263	9.421500589
12264	9.421500032
12265	9.421499992
12266	9.42149961
12267	9.420134841
12268	9.417281751
12269	9.416955172
12270	9.416795017
12271	9.416716483
12272	9.41667942
12273	9.416659606
12274	9.416631471
12275	9.416624633
12276	9.416622208
12277	9.416620995
12278	9.416620389
12279	9.416620086
12280	9.416619934
12281	9.416619858
12282	9.41661982
12283	9.416619802
12284	9.416619792
12285	9.416619787
12286	9.416619785
12287	9.416619784
12288	9.416619783
12289	9.416619783
12290	9.416619783
12291	9.416619783
12292	9.416619783
12293	9.416619783
12294	9.416619783
12295	9.416619783
12296	9.416619782
12297	9.416619537
12298	9.416619415
12299	9.416619354
12300	9.416619323
12301	9.416619308
12302	9.416619308
12303	9.416619059
12304	9.416618935
12305	9.416618873
12306	9.416618842
12307	9.416618826
12308	9.416618819
12309	9.416618815
12310	9.416618813
12311	9.416618812
12312	9.416618811
12313	9.416618811
12314	9.416618811
12315	9.416618811
12316	9.416618811
12317	9.416618811
12318	9.416618811
12319	9.416618811
12320	9.416618811
12321	9.416618811
12322	9.416618811
12323	9.416618811
12324	9.416618811
12325	9.416618811
12326	9.416618811
12327	9.416618811
12328	9.416618811
12329	9.416618811
12330	9.416618811
12331	9.416618811
12332	9.416618811
12333	9.416618811
12334	9.416618811
12335	9.416618811
12336	9.416618811
12337	9.416618811
12338	9.416618811
12339	9.416618566
12340	9.416618444
12341	9.416618382
12342	9.416618382
12343	9.416618122
12344	9.416617992
12345	9.416617927
12346	9.416617927
12347	9.416617666
12348	9.416617536
12349	9.41661747
12350	9.416617438
12351	9.416617422
12352	9.416617413
12353	9.416617409
12354	9.416617407
12355	9.416617407
12356	9.416617162
12357	9.416617039
12358	9.416616978
12359	9.416616947
12360	9.416616932
12361	9.416616924
12362	9.416616921
12363	9.416616919
12364	9.416616918
12365	9.416616917
12366	9.416616917
12367	9.416616917
12368	9.416616917
12369	9.416616917
12370	9.416616917
12371	9.416503636
12372	9.415129975
12373	9.414905991
12374	9.414835234
12375	9.414812189
12376	9.414803791
12377	9.414800238
12378	9.414797757
12379	9.414796944
12380	9.414796569
12381	9.414796382
12382	9.414796288
12383	9.414795808
12384	9.414795785
12385	9.414795782
12386	9.414177731
12387	9.413854052
12388	9.413708956
12389	9.413637476
12390	9.413606598
12391	9.413591704
12392	9.413584352
12393	9.413580649
12394	9.413578798
12395	9.413577873
12396	9.413577097
12397	9.41357671
12398	9.413576594
12399	9.413576317
12400	9.413576288
12401	9.413576044
12402	9.413575925
12403	9.413575924
12404	9.413575714
12405	9.412356249
12406	9.40911731
12407	9.408710177
12408	9.40851674
12409	9.408423037
12410	9.408376538
12411	9.408353295
12412	9.408341818
12413	9.408336079
12414	9.40833321
12415	9.408331775
12416	9.408331058
12417	9.408330699
12418	9.40833052
12419	9.40833043
12420	9.408330386
12421	9.408330118
12422	9.408329985
12423	9.408329918
12424	9.408329885
12425	9.408329868
12426	9.408329859
12427	9.408329855
12428	9.408329853
12429	9.408329852
12430	9.408329852
12431	9.408329852
12432	9.408329851
12433	9.408329851
12434	9.408329851
12435	9.408329851
12436	9.408329851
12437	9.408329851
12438	9.408329851
12439	9.408329851
12440	9.408329851
12441	9.408329851
12442	9.408329851
12443	9.408329851
12444	9.408329851
12445	9.408329851
12446	9.408329851
12447	9.408329851
12448	9.408329851
12449	9.408329851
12450	9.408329851
12451	9.408329851
12452	9.408329606
12453	9.408329483
12454	9.408329422
12455	9.408329391
12456	9.408329376
12457	9.408329368
12458	9.408329365
12459	9.408329363
12460	9.408329362
12461	9.408329361
12462	9.408329361
12463	9.408329361
12464	9.408329361
12465	9.408329361
12466	9.408329361
12467	9.408329116
12468	9.408328993
12469	9.408309068
12470	9.408015699
12471	9.407944733
12472	9.407921328
12473	9.407920098
12474	9.407920098
12475	9.407920098
12476	9.40791989
12477	9.40791989
12478	9.40791989
12479	9.40791989
12480	9.407919877
12481	9.40791987
12482	9.40791987
12483	9.407919868
12484	9.407919868
12485	9.407919867
12486	9.407062665
12487	9.406920138
12488	9.406863987
12489	9.406838995
12490	9.406826703
12491	9.406821377
12492	9.406818731
12493	9.406817407
12494	9.406816746
12495	9.406816415
12496	9.40681625
12497	9.406816167
12498	9.406816126
12499	9.406816108
12500	9.406816097
12501	9.406816092
12502	9.40681609
12503	9.406816089
12504	9.406816088
12505	9.406816088
12506	9.406816088
12507	9.406816088
12508	9.406816088
12509	9.406816088
12510	9.406816088
12511	9.406816088
12512	9.406816088
12513	9.406816088
12514	9.406816088
12515	9.406816088
12516	9.406816088
12517	9.406816088
12518	9.406816088
12519	9.406816088
12520	9.406816088
12521	9.406816088
12522	9.406816088
12523	9.406816088
12524	9.406816088
12525	9.406816088
12526	9.406816088
12527	9.406816088
12528	9.406816088
12529	9.406816088
12530	9.406816088
12531	9.404975254
12532	9.404529248
12533	9.404325885
12534	9.404235474
12535	9.404194647
12536	9.404174503
12537	9.404163759
12538	9.40415882
12539	9.404156367
12540	9.404155055
12541	9.404154423
12542	9.404154108
12543	9.404153903
12544	9.404153801
12545	9.404153762
12546	9.404153744
12547	9.404153693
12548	9.401502702
12549	9.40023913
12550	9.399630598
12551	9.399332766
12552	9.394788223
12553	9.392773045
12554	9.391840271
12555	9.391363505
12556	9.391126905
12557	9.391012687
12558	9.390953682
12559	9.390924976
12560	9.390910279
12561	9.390902897
12562	9.390899223
12563	9.390897386
12564	9.390896467
12565	9.390895646
12566	9.390895417
12567	9.390895302
12568	9.390895244
12569	9.390895216
12570	9.388832418
12571	9.388472469
12572	9.388316643
12573	9.388242315
12574	9.388202953
12575	9.388183556
12576	9.388173858
12577	9.388169009
12578	9.388166585
12579	9.388165373
12580	9.388164766
12581	9.388164463
12582	9.388164312
12583	9.388164236
12584	9.388164198
12585	9.38816418
12586	9.38816417
12587	9.388164166
12588	9.388164164
12589	9.388164162
12590	9.388164162
12591	9.388164162
12592	9.388164161
12593	9.388164161
12594	9.388164161
12595	9.388141581
12596	9.386109841
12597	9.384099015
12598	9.383090273
12599	9.382675186
12600	9.38248627
12601	9.382399733
12602	9.382359915
12603	9.382340072
12604	9.382330151
12605	9.38232519
12606	9.38232271
12607	9.382321403
12608	9.382320765
12609	9.382320446
12610	9.382319824
12611	9.382319513
12612	9.382319473
12613	9.382319129
12614	9.382319127
12615	9.382319126
12616	9.382319125
12617	9.382319125
12618	9.381881035
12619	9.381840843
12620	9.381832452
12621	9.381831691
12622	9.381831691
12623	9.381831691
12624	9.381831691
12625	9.381831691
12626	9.381831691
12627	9.381831691
12628	9.381831691
12629	9.381831691
12630	9.381831691
12631	9.381831691
12632	9.381831691
12633	9.381831691
12634	9.381831691
12635	9.381831691
12636	9.381831691
12637	9.381831691
12638	9.381831691
12639	9.381831691
12640	9.381831691
12641	9.381831691
12642	9.381831691
12643	9.381831691
12644	9.381831691
12645	9.381831691
12646	9.381831691
12647	9.381103128
12648	9.380807555
12649	9.380681186
12650	9.380621674
12651	9.380593856
12652	9.38058012
12653	9.380573518
12654	9.380570274
12655	9.380568652
12656	9.380567841
12657	9.380567435
12658	9.380567232
12659	9.380567131
12660	9.38056708
12661	9.380567055
12662	9.38056705
12663	9.380567049
12664	9.380567048
12665	9.380567048
12666	9.380567048
12667	9.380554344
12668	9.380548778
12669	9.380546379
12670	9.380545664
12671	9.38054556
12672	9.38054556
12673	9.38054556
12674	9.38054556
12675	9.38054556
12676	9.38054556
12677	9.38054556
12678	9.38054556
12679	9.380296757
12680	9.380279714
12681	9.380274037
12682	9.380272396
12683	9.380271692
12684	9.380271459
12685	9.380271371
12686	9.380271327
12687	9.380271305
12688	9.380271294
12689	9.380271288
12690	9.380271286
12691	9.380271284
12692	9.380271283
12693	9.380271283
12694	9.380271283
12695	9.380271283
12696	9.380271283
12697	9.380271283
12698	9.380271283
12699	9.380271283
12700	9.380271283
12701	9.380271283
12702	9.380271283
12703	9.380271283
12704	9.380271283
12705	9.380271283
12706	9.380271283
12707	9.380271283
12708	9.380271283
12709	9.380271283
12710	9.380271283
12711	9.380271283
12712	9.380271283
12713	9.380271283
12714	9.380271283
12715	9.380271283
12716	9.380271283
12717	9.380271283
12718	9.380271283
12719	9.380271283
12720	9.380271283
12721	9.380271283
12722	9.380271283
12723	9.380271283
12724	9.380271283
12725	9.380271283
12726	9.380271283
12727	9.380271283
12728	9.380271283
12729	9.380271283
12730	9.380271283
12731	9.380271283
12732	9.380271283
12733	9.380271283
12734	9.380271283
12735	9.380271283
12736	9.380271283
12737	9.380271283
12738	9.380271283
12739	9.380271283
12740	9.380271283
12741	9.380271283
12742	9.380271283
12743	9.380271283
12744	9.380271283
12745	9.380271283
12746	9.380271283
12747	9.380271283
12748	9.380271283
12749	9.380271283
12750	9.380271283
12751	9.380271283
12752	9.380271283
12753	9.380271283
12754	9.380271283
12755	9.380271283
12756	9.380271283
12757	9.380271283
12758	9.380271283
12759	9.380271283
12760	9.380271283
12761	9.380271283
12762	9.380271283
12763	9.380271283
12764	9.380271283
12765	9.380271283
12766	9.380271283
12767	9.380271283
12768	9.380271283
12769	9.380271283
12770	9.380271283
12771	9.380271283
12772	9.380271283
12773	9.380271283
12774	9.380271283
12775	9.380271283
12776	9.380271283
12777	9.380271283
12778	9.380271283
12779	9.380271283
12780	9.380271283
12781	9.380271283
12782	9.380271283
12783	9.380271283
12784	9.380271283
12785	9.380271283
12786	9.380271283
12787	9.380271283
12788	9.380271283
12789	9.380271283
12790	9.380271283
12791	9.380271283
12792	9.380271283
12793	9.380271283
12794	9.380271283
12795	9.380271283
12796	9.380271283
12797	9.380271283
12798	9.380271283
12799	9.380271283
12800	9.380271283
12801	9.380271283
12802	9.380271283
12803	9.380271283
12804	9.380271283
12805	9.380271283
12806	9.380271283
12807	9.380271283
12808	9.380271283
12809	9.380271283
12810	9.380271283
12811	9.380271283
12812	9.380271283
12813	9.380271283
12814	9.380271283
12815	9.380271283
12816	9.380271283
12817	9.380271283
12818	9.380271283
12819	9.380271283
12820	9.380271283
12821	9.380271283
12822	9.380271283
12823	9.380271283
12824	9.380271283
12825	9.380271283
12826	9.380271283
12827	9.380271283
12828	9.380271283
12829	9.380271283
12830	9.380271283
12831	9.380271283
12832	9.380271283
12833	9.380271283
12834	9.380271283
12835	9.380271283
12836	9.380271283
12837	9.380271283
12838	9.380271283
12839	9.380271283
12840	9.380271283
12841	9.380271283
12842	9.380271283
12843	9.380271283
12844	9.380271283
12845	9.380271283
12846	9.380271283
12847	9.380271283
12848	9.380271283
12849	9.380271283
12850	9.380271283
12851	9.380271283
12852	9.380271283
12853	9.380271283
12854	9.380271283
12855	9.380271283
12856	9.380271283
12857	9.380271283
12858	9.380271283
12859	9.380271283
12860	9.380271283
12861	9.380271283
12862	9.380271283
12863	9.380271283
12864	9.380271283
12865	9.380271283
12866	9.380271283
12867	9.380271283
12868	9.380271283
12869	9.380271283
12870	9.380271283
12871	9.380271283
12872	9.380271283
12873	9.380271283
12874	9.380271283
12875	9.380271283
12876	9.380271283
12877	9.380271283
12878	9.380271283
12879	9.380271283
12880	9.380271283
12881	9.380271283
12882	9.380271283
12883	9.380271283
12884	9.380271283
12885	9.380271283
12886	9.380271283
12887	9.380271283
12888	9.380271283
12889	9.380271283
12890	9.380271283
12891	9.380271283
12892	9.380271283
12893	9.380271283
12894	9.380271283
12895	9.380271283
12896	9.380271283
12897	9.380271283
12898	9.380271283
12899	9.380271283
12900	9.380271283
12901	9.380271283
12902	9.380271283
12903	9.379746439
12904	9.379715502
12905	9.379708202
12906	9.379706906
12907	9.379706352
12908	9.379706266
12909	9.379706266
12910	9.379706266
12911	9.379706266
12912	9.379706266
12913	9.379706266
12914	9.379706266
12915	9.379706266
12916	9.379706266
12917	9.379706266
12918	9.379706266
12919	9.379706266
12920	9.379706266
12921	9.379706266
12922	9.379706266
12923	9.379706265
12924	9.379706265
12925	9.379706265
12926	9.379706265
12927	9.378047016
12928	9.376533387
12929	9.375851918
12930	9.375528625
12931	9.375366979
12932	9.375286156
12933	9.375245744
12934	9.375225539
12935	9.375215436
12936	9.375210384
12937	9.375207859
12938	9.375206596
12939	9.375205964
12940	9.375205649
12941	9.375205491
12942	9.375205412
12943	9.375205372
12944	9.375205354
12945	9.375205353
12946	9.375205352
12947	9.375205351
12948	9.375205351
12949	9.375205351
12950	9.375205351
12951	9.37520535
12952	9.37520535
12953	9.37520535
12954	9.37520535
12955	9.37520535
12956	9.37520535
12957	9.37520535
12958	9.37520535
12959	9.37520535
12960	9.374792696
12961	9.374759325
12962	9.374738301
12963	9.374738179
12964	9.374738179
12965	9.374738179
12966	9.374738179
12967	9.374738179
12968	9.374738179
12969	9.374738179
12970	9.374738179
12971	9.374738179
12972	9.374738179
12973	9.374738179
12974	9.374738179
12975	9.374738179
12976	9.374738179
12977	9.374738179
12978	9.374738178
12979	9.374738178
12980	9.374738178
12981	9.374737973
12982	9.374737871
12983	9.37473782
12984	9.374737794
12985	9.374737781
12986	9.374737775
12987	9.374737771
12988	9.37473777
12989	9.374737769
12990	9.374737769
12991	9.374737769
12992	9.374737769
12993	9.374737769
12994	9.374737769
12995	9.374737769
12996	9.374737769
12997	9.374737769
12998	9.374737769
12999	9.374737769
13000	9.374737769
13001	9.374737769
13002	9.374737769
13003	9.374737769
13004	9.374737769
13005	9.374737769
13006	9.374737769
13007	9.374737768
13008	9.374737651
13009	9.374737593
13010	9.374737563
13011	9.374737549
13012	9.374737541
13013	9.374737538
13014	9.374737536
13015	9.374737536
13016	9.374737418
13017	9.374737359
13018	9.37473733
13019	9.374737315
13020	9.374737308
13021	9.374737304
13022	9.374737303
13023	9.374737302
13024	9.374737302
13025	9.374737184
13026	9.374737126
13027	9.374737096
13028	9.374737082
13029	9.374737074
13030	9.374737071
13031	9.374737069
13032	9.374737068
13033	9.374737067
13034	9.374737067
13035	9.374737067
13036	9.374737067
13037	9.374737067
13038	9.374737067
13039	9.374737067
13040	9.374737067
13041	9.374737067
13042	9.374737067
13043	9.374737067
13044	9.374737067
13045	9.374737067
13046	9.374737067
13047	9.374737067
13048	9.374737067
13049	9.37473695
13050	9.374736891
13051	9.374736862
13052	9.374736862
13053	9.374736737
13054	9.374736675
13055	9.374736644
13056	9.374736629
13057	9.374736621
13058	9.374736617
13059	9.374736615
13060	9.374736614
13061	9.374736614
13062	9.374736613
13063	9.374736613
13064	9.374736613
13065	9.374736613
13066	9.374736613
13067	9.374736613
13068	9.374736613
13069	9.374736613
13070	9.374736613
13071	9.374736613
13072	9.374736613
13073	9.374736496
13074	9.374736437
13075	9.374736408
13076	9.374736393
13077	9.374736386
13078	9.374736382
13079	9.374736381
13080	9.37473638
13081	9.37473638
13082	9.374736262
13083	9.374736204
13084	9.374736174
13085	9.37473616
13086	9.374736152
13087	9.374736149
13088	9.374736147
13089	9.374736146
13090	9.374736145
13091	9.374736145
13092	9.374736145
13093	9.374736145
13094	9.374736145
13095	9.374736145
13096	9.374736145
13097	9.374736145
13098	9.374736145
13099	9.374736145
13100	9.374736145
13101	9.374736028
13102	9.374735969
13103	9.37473594
13104	9.374735925
13105	9.374735918
13106	9.374735914
13107	9.374735912
13108	9.374735912
13109	9.374735911
13110	9.374735911
13111	9.374735911
13112	9.374735911
13113	9.374735911
13114	9.374735911
13115	9.374735911
13116	9.374735911
13117	9.374735911
13118	9.374735911
13119	9.374735911
13120	9.374735911
13121	9.374735911
13122	9.374735911
13123	9.374735911
13124	9.374735911
13125	9.374735911
13126	9.374735911
13127	9.374735911
13128	9.374735911
13129	9.374735911
13130	9.374735911
13131	9.374735911
13132	9.374735911
13133	9.374735911
13134	9.374735911
13135	9.374735911
13136	9.374735911
13137	9.374735911
13138	9.374735911
13139	9.374735911
13140	9.374735911
13141	9.374735911
13142	9.374735911
13143	9.374735911
13144	9.374735911
13145	9.374735911
13146	9.374735911
13147	9.374735911
13148	9.374735911
13149	9.374735911
13150	9.374735911
13151	9.374735911
13152	9.374735911
13153	9.374735911
13154	9.374735911
13155	9.374735911
13156	9.374735911
13157	9.374735911
13158	9.374735911
13159	9.374735911
13160	9.374735911
13161	9.374735911
13162	9.374735911
13163	9.374735911
13164	9.374735911
13165	9.374735911
13166	9.374735911
13167	9.374735911
13168	9.374735911
13169	9.374735911
13170	9.374735911
13171	9.374735911
13172	9.374735911
13173	9.374735911
13174	9.374735911
13175	9.374735911
13176	9.374735911
13177	9.374735911
13178	9.374735911
13179	9.374735691
13180	9.374735581
13181	9.374735526
13182	9.374735499
13183	9.374735485
13184	9.374735478
13185	9.374735475
13186	9.374735473
13187	9.374735472
13188	9.374735472
13189	9.374735472
13190	9.374735472
13191	9.374735472
13192	9.374735472
13193	9.374735472
13194	9.374735472
13195	9.374735472
13196	9.374735472
13197	9.374735472
13198	9.374735472
13199	9.374735472
13200	9.374735472
13201	9.374735472
13202	9.374735472
13203	9.374735472
13204	9.374735472
13205	9.374735472
13206	9.374735472
13207	9.374735472
13208	9.374735471
13209	9.374735354
13210	9.374735296
13211	9.374735266
13212	9.374735252
13213	9.374735244
13214	9.374735241
13215	9.374735239
13216	9.374735238
13217	9.374735238
13218	9.374735238
13219	9.374735237
13220	9.374735237
13221	9.374735237
13222	9.374735237
13223	9.374735237
13224	9.374735237
13225	9.374735237
13226	9.374735237
13227	9.374735237
13228	9.374735237
13229	9.374735237
13230	9.374735237
13231	9.374735237
13232	9.374735237
13233	9.374735237
13234	9.374735237
13235	9.374735237
13236	9.374735237
13237	9.374735237
13238	9.374735237
13239	9.374735237
13240	9.374735237
13241	9.374735237
13242	9.374735237
13243	9.374735237
13244	9.374735237
13245	9.374735237
13246	9.374735237
13247	9.374735237
13248	9.374735237
13249	9.374735237
13250	9.374735237
13251	9.374735237
13252	9.374735237
13253	9.374735237
13254	9.374735237
13255	9.374735237
13256	9.374735237
13257	9.374735237
13258	9.374735237
13259	9.374735237
13260	9.374735237
13261	9.374735237
13262	9.374735237
13263	9.374735237
13264	9.374735237
13265	9.374735237
13266	9.374735237
13267	9.374735237
13268	9.374735006
13269	9.374734891
13270	9.374734891
13271	9.374734745
13272	9.374734672
13273	9.374734636
13274	9.374734617
13275	9.374734608
13276	9.374734604
13277	9.374734602
13278	9.3747346
13279	9.3747346
13280	9.3747346
13281	9.3747346
13282	9.3747346
13283	9.3747346
13284	9.3747346
13285	9.3747346
13286	9.3747346
13287	9.3747346
13288	9.3747346
13289	9.3747346
13290	9.3747346
13291	9.3747346
13292	9.3747346
13293	9.3747346
13294	9.3747346
13295	9.3747346
13296	9.3747346
13297	9.374734599
13298	9.374734482
13299	9.374734424
13300	9.374734394
13301	9.37473438
13302	9.374734372
13303	9.374734369
13304	9.374734367
13305	9.374734367
13306	9.374734249
13307	9.37473419
13308	9.374734161
13309	9.374734146
13310	9.374734139
13311	9.374734135
13312	9.374734135
13313	9.374734135
13314	9.374733959
13315	9.374733871
13316	9.374733827
13317	9.374733805
13318	9.374733794
13319	9.374733788
13320	9.374733786
13321	9.374733784
13322	9.374733784
13323	9.374733783
13324	9.374733783
13325	9.374733783
13326	9.374733783
13327	9.374733783
13328	9.374733783
13329	9.374733666
13330	9.374726731
13331	9.373561289
13332	9.37321969
13333	9.373055576
13334	9.372977712
13335	9.372940537
13336	9.372921543
13337	9.372912509
13338	9.372907993
13339	9.372905734
13340	9.372904605
13341	9.372903015
13342	9.372902733
13343	9.372901792
13344	9.372901322
13345	9.372901087
13346	9.372900973
13347	9.372900922
13348	9.372900921
13349	9.37290092
13350	9.370116621
13351	9.369555422
13352	9.369275888
13353	9.369144824
13354	9.369075274
13355	9.3690411
13356	9.36902406
13357	9.36901554
13358	9.36901128
13359	9.36900915
13360	9.369008085
13361	9.369007553
13362	9.369007287
13363	9.369007153
13364	9.369007087
13365	9.369007054
13366	9.369007037
13367	9.369007029
13368	9.369007025
13369	9.369007022
13370	9.369007021
13371	9.369007021
13372	9.369007021
13373	9.36900702
13374	9.36900702
13375	9.36900702
13376	9.36900702
13377	9.369006898
13378	9.369006837
13379	9.369006806
13380	9.369006791
13381	9.369006783
13382	9.36900678
13383	9.367679658
13384	9.367387983
13385	9.36726829
13386	9.367205076
13387	9.367165894
13388	9.367150187
13389	9.367142523
13390	9.367138557
13391	9.367136747
13392	9.367135597
13393	9.367135023
13394	9.367134797
13395	9.367134683
13396	9.36713435
13397	9.367134322
13398	9.367134016
13399	9.367133671
13400	9.367133671
13401	9.364416064
13402	9.363378561
13403	9.362868736
13404	9.362614952
13405	9.362488417
13406	9.362425149
13407	9.362393515
13408	9.362377698
13409	9.36236979
13410	9.362365835
13411	9.362363957
13412	9.362362536
13413	9.362361825
13414	9.362361469
13415	9.362361291
13416	9.362361203
13417	9.362361158
13418	9.362361136
13419	9.362361125
13420	9.361408221
13421	9.360829651
13422	9.360583275
13423	9.360474973
13424	9.360424027
13425	9.360397116
13426	9.360384798
13427	9.360378639
13428	9.36037548
13429	9.360373616
13430	9.360372684
13431	9.360372218
13432	9.360372021
13433	9.36037158
13434	9.360371359
13435	9.360371335
13436	9.360371331
13437	9.360370822
13438	9.360370567
13439	9.35927752
13440	9.359018822
13441	9.358730906
13442	9.358208272
13443	9.357965454
13444	9.357846695
13445	9.357787789
13446	9.357760061
13447	9.357744763
13448	9.357737114
13449	9.35773329
13450	9.357731378
13451	9.357730511
13452	9.357730078
13453	9.357728982
13454	9.357728434
13455	9.35772816
13456	9.357728023
13457	9.357727955
13458	9.35772792
13459	9.357727903
13460	9.357727895
13461	9.357727894
13462	9.357727321
13463	9.357727034
13464	9.357726891
13465	9.357726819
13466	9.357726783
13467	9.357726783
13468	9.357726203
13469	9.357725913
13470	9.357725768
13471	9.357725695
13472	9.357725659
13473	9.357725641
13474	9.357725632
13475	9.357725627
13476	9.357725625
13477	9.357725624
13478	9.357725623
13479	9.357725623
13480	9.357725623
13481	9.357725623
13482	9.357725623
13483	9.357725111
13484	9.357724855
13485	9.357724728
13486	9.357724664
13487	9.357724632
13488	9.357724616
13489	9.357724608
13490	9.357724604
13491	9.357724602
13492	9.357724601
13493	9.3577246
13494	9.3577246
13495	9.3577246
13496	9.3577246
13497	9.3577246
13498	9.3577246
13499	9.3577246
13500	9.3577246
13501	9.3577246
13502	9.3577246
13503	9.3577246
13504	9.3577246
13505	9.3577246
13506	9.3577246
13507	9.3577246
13508	9.3577246
13509	9.3577246
13510	9.3577246
13511	9.357724216
13512	9.357724024
13513	9.357723928
13514	9.35772388
13515	9.357723856
13516	9.357723844
13517	9.357723838
13518	9.357723835
13519	9.355033172
13520	9.352778502
13521	9.351667222
13522	9.351114466
13523	9.350841229
13524	9.350704657
13525	9.350641355
13526	9.350606237
13527	9.350588868
13528	9.350580363
13529	9.350576121
13530	9.350574
13531	9.350572939
13532	9.350572409
13533	9.350572144
13534	9.350572011
13535	9.350571945
13536	9.350571912
13537	9.350571901
13538	9.350571899
13539	9.350571898
13540	9.350571897
13541	9.350571897
13542	9.350571897
13543	9.350571897
13544	9.350571897
13545	9.350571897
13546	9.350571897
13547	9.350571897
13548	9.350571897
13549	9.350570837
13550	9.350570548
13551	9.35057045
13552	9.350570401
13553	9.350570377
13554	9.350570364
13555	9.350570358
13556	9.350570355
13557	9.350570353
13558	9.350570353
13559	9.350570352
13560	9.350570352
13561	9.350570352
13562	9.350569658
13563	9.350569539
13564	9.350569539
13565	9.350156387
13566	9.350062971
13567	9.350035396
13568	9.350023868
13569	9.350021684
13570	9.350020668
13571	9.350020411
13572	9.350020411
13573	9.350020411
13574	9.350020411
13575	9.350020411
13576	9.350020411
13577	9.350020411
13578	9.350020411
13579	9.350020411
13580	9.350020411
13581	9.350020411
13582	9.350019234
13583	9.350018647
13584	9.350018354
13585	9.350018207
13586	9.350018134
13587	9.350018097
13588	9.350018079
13589	9.35001807
13590	9.350018065
13591	9.350018063
13592	9.350018061
13593	9.350018061
13594	9.350018061
13595	9.350018061
13596	9.350018061
